name,Attack,Clean_Loss,Clean_Acc,Adversarial_Loss,Adversarial_Acc,Attack_Success_Rate,Robustness_Gap
cifar2_ntrain500_1_5_rep5,MIM,0.703324019908905,0.4399999976158142,0.7334363460540771,0.4399999976158142,0.5600000023841858,0.0
cifar2_ntrain500_1_5_rep5,SA,0.703324019908905,0.4399999976158142,0.703324019908905,0.4399999976158142,0.5600000023841858,0.0
cifar2_ntrain1000_1_5_rep1,FGSM,0.5427340865135193,0.7749999761581421,0.7319000363349915,0.5049999952316284,0.4950000047683716,0.26999998092651367
cifar2_ntrain1000_1_5_rep1,PGD,0.5427340865135193,0.7749999761581421,0.6696620583534241,0.5049999952316284,0.4950000047683716,0.26999998092651367
cifar2_ntrain1000_1_5_rep1,APGD,0.5427340865135193,0.7749999761581421,0.6296327710151672,0.5049999952316284,0.4950000047683716,0.26999998092651367
cifar2_ntrain1000_1_5_rep1,MIM,0.5427340865135193,0.7749999761581421,0.7324240207672119,0.5049999952316284,0.4950000047683716,0.26999998092651367
cifar2_ntrain1000_1_5_rep1,SA,0.5427340865135193,0.7749999761581421,0.7935725450515747,0.375,0.625,0.3999999761581421
cifar2_ntrain1000_1_5_rep2,FGSM,0.6938651204109192,0.5049999952316284,0.7059867978096008,0.5049999952316284,0.4950000047683716,0.0
cifar2_ntrain1000_1_5_rep2,PGD,0.6938651204109192,0.5049999952316284,0.7059867978096008,0.5049999952316284,0.4950000047683716,0.0
cifar2_ntrain1000_1_5_rep2,APGD,0.6938651204109192,0.5049999952316284,0.7059867978096008,0.5049999952316284,0.4950000047683716,0.0
cifar2_ntrain1000_1_5_rep2,MIM,0.6938651204109192,0.5049999952316284,0.7059867978096008,0.5049999952316284,0.4950000047683716,0.0
cifar2_ntrain1000_1_5_rep2,SA,0.6938651204109192,0.5049999952316284,0.6938651204109192,0.5049999952316284,0.4950000047683716,0.0
cifar2_ntrain1000_1_5_rep3,FGSM,0.46490028500556946,0.8050000071525574,0.6764593124389648,0.5049999952316284,0.4950000047683716,0.30000001192092896
cifar2_ntrain1000_1_5_rep3,PGD,0.46490028500556946,0.8050000071525574,0.6224247217178345,0.5049999952316284,0.4950000047683716,0.30000001192092896
cifar2_ntrain1000_1_5_rep3,APGD,0.46490028500556946,0.8050000071525574,0.5870994925498962,0.5049999952316284,0.4950000047683716,0.30000001192092896
cifar2_ntrain1000_1_5_rep3,MIM,0.46490028500556946,0.8050000071525574,0.6774877905845642,0.5049999952316284,0.4950000047683716,0.30000001192092896
cifar2_ntrain1000_1_5_rep3,SA,0.46490028500556946,0.8050000071525574,0.7092174887657166,0.3999999761581421,0.6000000238418579,0.4050000309944153
cifar2_ntrain1000_1_5_rep4,FGSM,0.4248991310596466,0.8299999833106995,0.6670590043067932,0.7999999523162842,0.20000004768371582,0.030000030994415283
cifar2_ntrain1000_1_5_rep4,PGD,0.4248991310596466,0.8299999833106995,0.5945019125938416,0.8050000071525574,0.19499999284744263,0.02499997615814209
cifar2_ntrain1000_1_5_rep4,APGD,0.4248991310596466,0.8299999833106995,0.5456981062889099,0.824999988079071,0.17500001192092896,0.004999995231628418
cifar2_ntrain1000_1_5_rep4,MIM,0.4248991310596466,0.8299999833106995,0.6766859889030457,0.7999999523162842,0.20000004768371582,0.030000030994415283
cifar2_ntrain1000_1_5_rep4,SA,0.4248991310596466,0.8299999833106995,0.6369400024414062,0.824999988079071,0.17500001192092896,0.004999995231628418
cifar2_ntrain1000_1_5_rep5,FGSM,0.49327367544174194,0.7949999570846558,0.7349810004234314,0.75,0.25,0.04499995708465576
cifar2_ntrain1000_1_5_rep5,PGD,0.49327367544174194,0.7949999570846558,0.6593984961509705,0.7649999856948853,0.23500001430511475,0.029999971389770508
cifar2_ntrain1000_1_5_rep5,APGD,0.49327367544174194,0.7949999570846558,0.6079010367393494,0.7949999570846558,0.20500004291534424,0.0
cifar2_ntrain1000_1_5_rep5,MIM,0.49327367544174194,0.7949999570846558,0.7398936152458191,0.75,0.25,0.04499995708465576
cifar2_ntrain1000_1_5_rep5,SA,0.49327367544174194,0.7949999570846558,0.6833164095878601,0.7699999809265137,0.23000001907348633,0.02499997615814209
cifar2_ntrain2000_1_5_rep1,FGSM,0.6939105987548828,0.4724999964237213,0.7049168348312378,0.4724999964237213,0.5275000333786011,0.0
cifar2_ntrain2000_1_5_rep1,PGD,0.6939105987548828,0.4724999964237213,0.7050427198410034,0.4724999964237213,0.5275000333786011,0.0
cifar2_ntrain2000_1_5_rep1,APGD,0.6939105987548828,0.4724999964237213,0.7005200982093811,0.4724999964237213,0.5275000333786011,0.0
cifar2_ntrain2000_1_5_rep1,MIM,0.6939105987548828,0.4724999964237213,0.7110710144042969,0.4724999964237213,0.5275000333786011,0.0
cifar2_ntrain2000_1_5_rep1,SA,0.6939105987548828,0.4724999964237213,0.6939105987548828,0.4724999964237213,0.5275000333786011,0.0
cifar2_ntrain2000_1_5_rep2,FGSM,0.3514944314956665,0.8725000023841858,0.5668193101882935,0.8499999642372131,0.15000003576278687,0.022500038146972656
cifar2_ntrain2000_1_5_rep2,PGD,0.3514944314956665,0.8725000023841858,0.4805542528629303,0.8574999570846558,0.14250004291534424,0.01500004529953003
cifar2_ntrain2000_1_5_rep2,APGD,0.3514944314956665,0.8725000023841858,0.4255795478820801,0.8650000095367432,0.13499999046325684,0.007499992847442627
cifar2_ntrain2000_1_5_rep2,MIM,0.3514944314956665,0.8725000023841858,0.5682120323181152,0.8499999642372131,0.15000003576278687,0.022500038146972656
cifar2_ntrain2000_1_5_rep2,SA,0.3514944314956665,0.8725000023841858,0.5068656206130981,0.85999995470047,0.14000004529953003,0.01250004768371582
cifar2_ntrain2000_1_5_rep3,FGSM,0.32881662249565125,0.8849999904632568,0.6000935435295105,0.5274999737739563,0.4725000262260437,0.35750001668930054
cifar2_ntrain2000_1_5_rep3,PGD,0.32881662249565125,0.8849999904632568,0.5504098534584045,0.5274999737739563,0.4725000262260437,0.35750001668930054
cifar2_ntrain2000_1_5_rep3,APGD,0.32881662249565125,0.8849999904632568,0.5198729038238525,0.5274999737739563,0.4725000262260437,0.35750001668930054
